I_mean,Q_mean,I_var,Q_var,I_sd,Q_sd,I_power,Q_power,IQ_power,IQ_mean,IQ_sd,SNR,Modulation
0.012798186,0.015804384,0.53957987,0.45801198,0.734561,0.6767658,0.53974366,0.45826173,0.9980054,0.89314497,0.447546,0,12
-0.068733186,0.006846592,0.49699157,0.52897847,0.7049763,0.72730905,0.50171584,0.5290254,1.0307412,0.9096595,0.45084447,0,12
-0.14270966,-0.012641221,0.45588073,0.5086489,0.6751894,0.7131962,0.4762468,0.5088087,0.9850554,0.8959167,0.42706972,0,12
-0.053640634,0.040831603,0.5077901,0.49419492,0.7125939,0.70299,0.51066744,0.49586213,1.0065297,0.8996316,0.44406378,0,12
-0.102265656,-0.042831864,0.45375296,0.5188228,0.6736119,0.7202935,0.46421123,0.5206574,0.98486865,0.8887074,0.44166473,0,12
-0.024714882,-0.07641189,0.54785395,0.46785894,0.74017155,0.68400216,0.5484648,0.4736977,1.0221624,0.9097186,0.44110614,0,12
-0.09903321,-0.007869748,0.49055442,0.518098,0.7003959,0.7197902,0.500362,0.51815987,1.0185219,0.9012228,0.454224,0,12
-0.024290808,0.078964375,0.48419577,0.4906254,0.6958418,0.7004466,0.4847858,0.4968608,0.98164654,0.890597,0.434147,0,12
0.05522974,-0.054808654,0.4894157,0.50928015,0.6995825,0.71363866,0.49246606,0.5122841,1.0047503,0.8960916,0.44918814,0,12
0.00033353455,0.07616031,0.51804197,0.5023401,0.7197513,0.70875955,0.5180421,0.50814044,1.0261824,0.92057073,0.42276707,2,12
-0.14912508,0.06590336,0.4800768,0.51958466,0.69287574,0.7208222,0.5023151,0.5239279,1.026243,0.92384595,0.4156341,2,12
-0.02578174,0.052685782,0.56519294,0.47363096,0.75179315,0.6882085,0.56585765,0.47640675,1.0422645,0.92447376,0.4331427,2,12
-0.066895895,0.0046326146,0.51986957,0.50453734,0.7210198,0.7103079,0.5243446,0.5045588,1.0289035,0.9172027,0.4331773,2,12
0.05631356,-0.07553999,0.51193386,0.49861032,0.7154955,0.7061235,0.5151051,0.50431657,1.0194216,0.92001563,0.41592416,2,12
0.15686975,0.030943818,0.47454628,0.49844894,0.6888732,0.70600915,0.49915442,0.49940646,0.9985608,0.9072429,0.41889277,2,12
-0.03892782,-0.031467777,0.4992714,0.4904464,0.70659137,0.70031875,0.5007868,0.4914366,0.9922234,0.90883815,0.4077212,2,12
-0.020035263,0.005193351,0.5377663,0.46430656,0.7333255,0.6814004,0.5381677,0.46433353,1.0025012,0.9022939,0.43401265,2,12
0.03487722,0.05730792,0.5077215,0.5371126,0.71254575,0.73287964,0.5089379,0.54039675,1.0493348,0.9368988,0.41419235,4,12
0.07327969,0.06720283,0.48455676,0.50823456,0.6961011,0.7129057,0.48992667,0.5127508,1.0026776,0.90774184,0.42270824,4,12
0.083700664,-0.053943515,0.5139569,0.5320349,0.71690786,0.7294072,0.52096266,0.5349447,1.0559075,0.9499616,0.39176577,4,12
-0.026051598,0.05868248,0.5237304,0.42541847,0.7236922,0.6522411,0.52440906,0.4288621,0.95327127,0.88680106,0.40847895,4,12
0.06801939,-0.13058415,0.5386629,0.45857444,0.7339366,0.67718124,0.54328954,0.47562665,1.0189161,0.92810667,0.39690587,4,12
0.01575679,-0.014795369,0.53628117,0.49450552,0.7323122,0.7032109,0.5365294,0.49472442,1.0312538,0.9391775,0.3862635,4,12
-0.06960352,-0.011051193,0.45982617,0.4705818,0.6781048,0.6859897,0.46467078,0.4707039,0.93537474,0.8857721,0.3883072,4,12
0.002043577,0.040997513,0.41783202,0.60430247,0.64639926,0.77736896,0.4178362,0.60598326,1.0238194,0.9277223,0.40391928,4,12
-0.073805615,-0.016813044,0.49502367,0.5523721,0.7035792,0.7432174,0.5004709,0.55265474,1.0531256,0.9431107,0.40455896,4,12
0.059013937,0.05933833,0.4953313,0.49930274,0.70379776,0.7066136,0.49881393,0.50282377,1.0016377,0.9142398,0.40718943,4,12
-0.09808348,0.0010478124,0.4673994,0.47413525,0.6836661,0.6885748,0.47701976,0.47413635,0.9511561,0.8901732,0.3984317,4,12
-0.07801739,-0.086720265,0.43824464,0.4854985,0.6620005,0.6967772,0.44433135,0.49301887,0.9373503,0.88732713,0.3872993,4,12
-0.021498468,-0.008890573,0.480325,0.55605507,0.69305485,0.745691,0.4807872,0.55613416,1.0369213,0.9370325,0.39861184,4,12
-0.0016556736,0.031207636,0.46100828,0.5226855,0.6789759,0.72296995,0.46101102,0.52365947,0.9846705,0.9080485,0.4001479,4,12
0.09732835,-0.0026018657,0.55184686,0.5418679,0.74286395,0.73611677,0.5613197,0.5418747,1.1031944,0.9727497,0.39617202,4,12
-0.053123713,-0.027387429,0.47456488,0.49664837,0.6888867,0.70473284,0.477387,0.4973984,0.97478545,0.8997309,0.40653372,4,12
-0.026946455,0.03939546,0.49776268,0.51784265,0.70552295,0.71961284,0.49848878,0.5193947,1.0178835,0.920449,0.41310674,6,12
0.004241081,-0.019449718,0.47532952,0.5661073,0.68944144,0.752401,0.4753475,0.5664855,1.0418332,0.9379139,0.4026792,6,12
0.012317333,-0.09163792,0.5237208,0.4957371,0.72368556,0.704086,0.5238725,0.50413465,1.028007,0.93784845,0.38528875,6,12
0.078852266,0.10829742,0.45512286,0.53418744,0.67462796,0.7308813,0.46134058,0.54591584,1.0072563,0.92679626,0.38510388,6,12
-0.035951495,0.032929957,0.51491255,0.5183815,0.71757406,0.71998715,0.5162051,0.5194659,1.035671,0.93553215,0.40056285,6,12
0.12686451,0.081538536,0.48647755,0.49917522,0.6974794,0.70652336,0.5025721,0.50582373,1.0083959,0.92676544,0.3866546,6,12
-0.1175996,-0.010715917,0.5005537,0.5043911,0.7074982,0.71020496,0.5143834,0.50450593,1.0188893,0.93570095,0.37862,6,12
-0.025439175,-0.017434021,0.5919154,0.45939586,0.7693604,0.6777875,0.59256256,0.4596998,1.0522623,0.94732916,0.39348418,6,12
0.013225779,0.08257283,0.60277957,0.44968468,0.7763888,0.67058533,0.6029545,0.45650297,1.0594574,0.944365,0.4094289,6,12
0.0062747933,-0.0803732,0.58462286,0.43887657,0.76460636,0.6624776,0.5846622,0.4453364,1.0299985,0.93441164,0.3960727,8,12
-0.009189652,-0.07675474,0.5041872,0.51494956,0.71006143,0.71759987,0.5042717,0.5208409,1.0251126,0.9399174,0.376388,8,12
-0.012554992,0.018963702,0.52310264,0.48679233,0.7232584,0.69770503,0.52326035,0.48715192,1.0104122,0.9169191,0.4119121,8,12
-0.08365021,-0.02419999,0.53148204,0.4498533,0.72902817,0.67071104,0.53847945,0.45043892,0.9889184,0.9117099,0.3971189,8,12
0.025437206,0.048944674,0.5424496,0.4249267,0.73651177,0.651864,0.54309666,0.4273223,0.9704189,0.91812474,0.35702357,8,12
-0.043894533,-0.06704785,0.5079627,0.5489161,0.712715,0.7408887,0.5098895,0.55341154,1.063301,0.9542615,0.39075053,8,12
0.007686829,-0.086650744,0.5091145,0.54755986,0.7135226,0.7399729,0.50917363,0.55506825,1.0642419,0.96716225,0.35894167,8,12
0.10729276,-0.0015273951,0.41861564,0.5254186,0.64700514,0.7248576,0.43012738,0.5254209,0.95554835,0.9029313,0.37451753,10,12
-0.055823576,0.04797498,0.47716153,0.5304927,0.6907688,0.7283493,0.48027778,0.5327943,1.013072,0.93211555,0.3797796,10,12
0.13523448,-0.023054434,0.445614,0.48415673,0.6675433,0.6958137,0.46390235,0.48468825,0.9485907,0.89420384,0.38599244,10,12
0.104553595,-0.043098003,0.47408432,0.52511644,0.68853784,0.7246492,0.48501575,0.5269739,1.0119897,0.9437425,0.3483386,10,12
0.05268832,-0.12594076,0.46891645,0.45314878,0.68477476,0.6731633,0.4716925,0.46900985,0.9407023,0.89191824,0.3810303,10,12
0.04765142,0.041996382,0.54655534,0.57004327,0.7392938,0.7550121,0.548826,0.5718069,1.1206329,0.990645,0.3731695,10,12
0.05925205,-0.051946275,0.5565089,0.41906917,0.7459952,0.6473555,0.56001973,0.4217676,0.9817873,0.92240065,0.36189005,10,12
-0.09579473,-0.15304697,0.48651236,0.47782493,0.6975044,0.69124883,0.49568903,0.5012483,0.9969373,0.9150639,0.3994939,10,12
-0.016545394,-0.06323689,0.53385174,0.48279592,0.7306516,0.6948352,0.53412545,0.48679477,1.0209203,0.94550645,0.35628328,10,12
-0.005255144,-0.15122178,0.49930924,0.43794754,0.7066182,0.66177607,0.49933687,0.46081555,0.96015245,0.9079778,0.3684138,12,12
-0.037722662,0.03564575,0.53432053,0.453887,0.73097235,0.67371136,0.53574353,0.45515758,0.9909012,0.9178624,0.38526583,12,12
-0.08777742,-0.056641333,0.42706192,0.5125128,0.6534997,0.7159,0.43476677,0.5157211,0.95048785,0.90194726,0.37010673,12,12
0.04540853,-0.025388964,0.49204987,0.5408884,0.7014627,0.73545116,0.49411178,0.54153305,1.0356448,0.95226526,0.35893667,12,12
0.010259414,-0.02364567,0.56783867,0.43740225,0.7535507,0.66136396,0.56794393,0.43796134,1.0059054,0.93408614,0.36522374,12,12
-0.03812164,-0.13337407,0.503989,0.50119555,0.70992184,0.70795166,0.50544226,0.5189842,1.0244265,0.93581235,0.3855927,12,12
0.06013141,-0.012572419,0.48698536,0.5261215,0.6978434,0.72534233,0.49060112,0.52627957,1.0168806,0.93324673,0.38200954,12,12
0.11305655,-0.061444346,0.49040177,0.52500993,0.7002869,0.7245757,0.5031836,0.5287853,1.031969,0.93781704,0.3904716,14,12
-0.021937124,-0.085219994,0.49018237,0.4468886,0.7001302,0.66849726,0.49066362,0.45415103,0.94481456,0.8795033,0.4138703,14,12
0.047923513,-0.12651941,0.44767943,0.52620804,0.6690885,0.725402,0.4499761,0.5422152,0.9921913,0.91561615,0.39222237,14,12
0.05390238,0.028279003,0.48695785,0.50591743,0.69782364,0.71127874,0.48986334,0.50671715,0.9965805,0.9217591,0.38332835,14,12
-0.062104657,-0.054177523,0.41762415,0.55898535,0.64623845,0.74765325,0.42148116,0.56192064,0.9834018,0.91421896,0.38419452,14,12
0.13858321,0.038152706,0.5202991,0.47720334,0.7213176,0.69079906,0.53950435,0.478659,1.0181632,0.932478,0.3855491,14,12
-0.03536109,0.011684462,0.55692565,0.47741926,0.74627453,0.69095534,0.5581761,0.4775558,1.0357318,0.93932253,0.39166948,14,12
0.024547145,-0.053503748,0.53394777,0.4899006,0.7307173,0.699929,0.53455037,0.49276322,1.0273135,0.94118345,0.37614802,16,12
0.05543261,-0.057412114,0.59871936,0.4219589,0.77376956,0.64958364,0.60179216,0.42525506,1.0270472,0.93524325,0.3903424,16,12
-0.052232374,-0.006744367,0.5388594,0.5005417,0.7340705,0.7074897,0.5415877,0.50058717,1.0421748,0.9491031,0.37600273,16,12
0.04744071,0.02444657,0.41756168,0.58624583,0.6461901,0.7656669,0.4198123,0.58684355,1.0066558,0.93707705,0.35852805,16,12
-0.07192032,-0.0563578,0.47771817,0.5108721,0.6911716,0.7147532,0.48289075,0.51404834,0.99693906,0.93010557,0.36310142,16,12
0.09391649,-0.028626287,0.5155435,0.47553873,0.7180136,0.68959314,0.5243638,0.47635818,1.0007219,0.9251573,0.38053387,16,12
-0.054623343,-0.04903353,0.5215734,0.46309444,0.7222004,0.6805104,0.5245571,0.46549872,0.9900558,0.9192912,0.38073555,16,12
0.042763688,-0.051007632,0.43603086,0.5569631,0.66032636,0.7462996,0.4378596,0.5595648,0.9974244,0.9278019,0.36960524,16,12
0.01313944,0.011300292,0.5666422,0.5223981,0.7527564,0.7227711,0.5668149,0.5225258,1.0893407,0.96572334,0.39587784,16,12
0.010555584,0.14083616,0.45792815,0.47205,0.6767039,0.687059,0.45803955,0.49188483,0.94992447,0.90818024,0.35374135,18,12
0.038469285,0.052866764,0.5108197,0.55657595,0.7147165,0.74604017,0.5122995,0.5593708,1.0716703,0.9597229,0.38807508,18,12
-0.011119094,0.1242621,0.53075963,0.46005717,0.7285325,0.67827517,0.5308833,0.47549826,1.0063815,0.9272437,0.38288474,18,12
0.010782875,-0.0061103962,0.45434704,0.53373474,0.6740527,0.7305715,0.45446333,0.53377205,0.98823535,0.92579937,0.36212,18,12
0.17653975,0.032342188,0.53444254,0.4609797,0.7310558,0.67895484,0.5656088,0.4620257,1.0276345,0.9453927,0.3658784,18,12
0.11321407,0.04603041,0.4191273,0.5323432,0.6474004,0.72961855,0.4319447,0.534462,0.96640676,0.90629935,0.3808257,18,12
-0.029243775,-0.056544673,0.57557404,0.39882326,0.758666,0.63152456,0.57642925,0.40202057,0.9784498,0.9239899,0.35311812,18,12
0.05734091,-0.02341146,0.5226971,0.49427587,0.72297794,0.7030476,0.525985,0.494824,1.0208089,0.9424932,0.36402705,18,12
0.13157113,0.05101882,0.46585435,0.5154949,0.68253523,0.7179797,0.48316532,0.5180978,1.0012631,0.9219922,0.38883623,18,12
-0.08247517,0.02461144,0.48712218,0.4743018,0.69794136,0.6886957,0.49392432,0.47490752,0.96883184,0.90933275,0.37675697,20,12
-0.062201183,0.09076153,0.48412493,0.5106392,0.6957909,0.71459025,0.48799393,0.5188768,1.0068707,0.9241247,0.39097863,20,12
-0.035423446,0.06825964,0.54292053,0.40722284,0.7368314,0.63814014,0.5441754,0.41188222,0.95605755,0.90361893,0.37353772,20,12
0.005248083,0.025881832,0.49487385,0.519424,0.70347273,0.72071075,0.4949014,0.52009386,1.0149953,0.9375263,0.3688357,20,12
-0.050761364,-0.010533884,0.4281237,0.51800215,0.65431166,0.71972364,0.4307004,0.51811314,0.9488135,0.90609133,0.3575081,20,12
-0.06964016,0.085555166,0.5190586,0.46619105,0.7204572,0.6827819,0.52390826,0.47351074,0.99741906,0.93405616,0.35349426,22,12
-0.06935243,0.08117751,0.5084932,0.41461742,0.7130871,0.6439079,0.513303,0.42120716,0.9345101,0.8937102,0.36849988,22,12
0.04913643,0.030310517,0.5842513,0.42630714,0.76436335,0.652922,0.58666563,0.4272259,1.0138915,0.9341661,0.3757995,22,12
0.03989624,0.015696324,0.5258461,0.4475374,0.7251525,0.6689823,0.52743787,0.44778377,0.97522163,0.92271984,0.35186604,22,12
0.030322164,-0.09181843,0.41851795,0.53084004,0.6469296,0.7285877,0.41943735,0.53927064,0.958708,0.914324,0.3503136,22,13
-0.068489276,0.08191739,0.4556414,0.52200454,0.6750121,0.72249883,0.46033216,0.5287151,0.9890472,0.9198854,0.37796563,22,13
-0.030679038,-0.041473225,0.53620195,0.46227497,0.73225814,0.67990804,0.5371432,0.46399498,1.0011382,0.9347153,0.3569952,22,13
-0.00012579188,0.06948418,0.5403938,0.47889203,0.7351148,0.69202024,0.5403938,0.4837201,1.0241139,0.9396807,0.37565163,22,13
0.088492274,-0.04014607,0.51572627,0.49550572,0.71814084,0.7039217,0.5235572,0.49711743,1.0206746,0.94094247,0.36783406,22,13
-0.16680291,0.04525436,0.4128206,0.4837003,0.6425112,0.69548565,0.44064382,0.48574823,0.9263921,0.88895535,0.3689857,24,13
0.033378914,-0.05807767,0.4308815,0.55831194,0.65641564,0.74720275,0.4319957,0.56168497,0.9936806,0.924958,0.37166297,24,13
0.01327835,-0.010624787,0.5512185,0.45874298,0.74244094,0.6773057,0.5513948,0.4588558,1.0102506,0.93337,0.3729224,24,13
0.090550736,-0.053844877,0.5362573,0.48519212,0.73229593,0.69655734,0.5444567,0.4880914,1.0325482,0.93951184,0.3871248,24,13
-0.0978813,0.007593155,0.3862924,0.5832356,0.6215243,0.76369864,0.39587313,0.5832932,0.9791664,0.9157377,0.3749545,24,13
0.030166732,-0.0113805495,0.4887628,0.43186522,0.69911575,0.6571645,0.4896728,0.43199474,0.9216676,0.87758,0.3892569,24,13
-0.044326182,-0.08702364,0.5581267,0.45477802,0.7470788,0.6743723,0.5600915,0.46235114,1.0224426,0.9464811,0.3558317,26,13
0.015125131,0.084890686,0.5189508,0.48529893,0.7203824,0.696634,0.5191796,0.49250537,1.0116849,0.93672013,0.36638826,26,13
-0.03247462,-0.023856591,0.46654215,0.4480684,0.6830389,0.6693791,0.46759677,0.44863755,0.9162344,0.88904333,0.35473427,26,13
-0.048152816,0.041391265,0.5118742,0.53025055,0.71545386,0.72818303,0.51419294,0.5319638,1.0461568,0.9578639,0.35868272,26,13
-0.051468916,-0.039659973,0.48032618,0.45105916,0.6930557,0.6716094,0.4829752,0.45263204,0.9356073,0.88556945,0.3890681,26,13
-0.025494449,-0.044477418,0.49549982,0.49312174,0.7039175,0.7022263,0.49614978,0.49510002,0.9912498,0.9252756,0.3675798,26,13
0.043105617,0.078537464,0.4430765,0.5834151,0.66563994,0.7638161,0.44493458,0.5895832,1.0345178,0.9363528,0.39719173,26,13
0.057251535,0.03450191,0.46909863,0.5152269,0.68490773,0.71779305,0.4723764,0.51641726,0.9887936,0.9152175,0.3888065,26,13
0.20954631,0.09811452,0.46743962,0.46587718,0.68369555,0.682552,0.51134926,0.47550362,0.9868529,0.9166043,0.38300067,26,13
0.06577473,-0.011978827,0.47525695,0.46427417,0.6893888,0.6813767,0.47958326,0.46441767,0.94400096,0.89544344,0.37707028,26,13
-0.10874511,-0.0871322,0.454234,0.4874438,0.67396885,0.69817173,0.4660595,0.49503583,0.9610954,0.9082293,0.36907315,26,13
-0.08237024,-0.010068845,0.47974914,0.49351078,0.69263923,0.7025032,0.486534,0.49361217,0.98014617,0.9140651,0.380304,26,13
0.024738725,0.044788446,0.47145152,0.47232792,0.6866233,0.68726116,0.47206354,0.47433394,0.9463975,0.8965968,0.3775071,28,13
-0.00656835,0.0055885105,0.49948752,0.5221473,0.7067443,0.7225976,0.49953064,0.5221786,1.0217092,0.93582916,0.3820119,28,13
0.00026651844,0.05520115,0.54604155,0.4461976,0.73894626,0.66798025,0.5460416,0.44924474,0.9952863,0.9117282,0.4050161,28,13
0.0015022634,-0.0313465,0.5525914,0.44300446,0.74336493,0.6655858,0.55259365,0.44398707,0.9965807,0.93631256,0.34626514,28,13
-0.10111055,0.019370774,0.5023919,0.43887103,0.7087961,0.66247344,0.5126152,0.4392463,0.9518615,0.8914293,0.39650384,28,13
-0.11466403,0.02686517,0.512022,0.47194943,0.71555716,0.68698573,0.52516985,0.47267118,0.99784106,0.92056215,0.3878225,28,13
-0.048695352,0.007567931,0.5301279,0.5201014,0.7280988,0.72118056,0.53249913,0.52015865,1.0526578,0.9540717,0.3773659,30,13
0.035769776,-0.1929854,0.52088714,0.4855197,0.7217251,0.6967924,0.5221666,0.522763,1.0449297,0.9574143,0.3581723,30,13
0.10191967,0.0080659585,0.49785906,0.45317692,0.70559126,0.67318416,0.50824666,0.45324197,0.9614886,0.91209126,0.35996974,30,13
0.11260444,0.11122845,0.51798195,0.4496546,0.71970963,0.6705629,0.5306617,0.46202636,0.99268806,0.92785865,0.36299643,30,13
-0.053531267,0.033188373,0.49971142,0.49902275,0.7069027,0.7064154,0.50257707,0.5001242,1.0027013,0.93278044,0.36417285,30,13
-0.017558102,-0.009889104,0.49404946,0.4757207,0.7028865,0.6897251,0.4943578,0.4758185,0.9701763,0.8735883,0.4549943,-20,13
-0.040231846,-0.026416358,0.49779624,0.50003994,0.70554674,0.707135,0.49941486,0.5007378,1.0001527,0.88971084,0.45669156,-20,13
-0.013137834,-0.002049666,0.5142263,0.4797445,0.71709573,0.6926359,0.5143988,0.47974873,0.99414754,0.88143134,0.46607548,-20,13
0.013902113,0.008985962,0.47629347,0.481718,0.6901402,0.6940591,0.47648674,0.48179877,0.95828545,0.8688326,0.45101592,-20,13
0.02831867,0.022783345,0.46542716,0.5051713,0.68222225,0.71075404,0.46622908,0.5056904,0.9719195,0.8714507,0.46096978,-20,13
-0.013104354,0.016092053,0.50982094,0.5156735,0.71401745,0.7181041,0.5099926,0.51593244,1.0259252,0.89996415,0.46474686,-20,13
0.016881503,0.024758833,0.51958084,0.4930073,0.72081953,0.7021448,0.5198659,0.49362028,1.0134861,0.88752836,0.4751626,-20,13
0.029941522,0.01219735,0.4908051,0.52797216,0.7005748,0.7266169,0.49170157,0.52812093,1.0198225,0.8929417,0.4716754,-20,13
-0.0020912802,0.0090848645,0.5034203,0.51431924,0.7095212,0.7171605,0.50342464,0.5144018,1.0178264,0.89015806,0.47481066,-20,13
-0.0143082,0.05732158,0.4856385,0.5181102,0.69687766,0.71979874,0.4858432,0.52139604,1.0072392,0.88518417,0.4729568,-18,13
-0.026267055,-0.010921835,0.50772405,0.49986544,0.7125476,0.70701164,0.508414,0.49998474,1.0083988,0.8927901,0.45970047,-18,13
-0.025959807,0.002653379,0.5158889,0.5114386,0.7182541,0.71514934,0.5165628,0.51144564,1.0280085,0.89242965,0.4812253,-18,13
-0.024542756,0.009577401,0.47218794,0.5123905,0.6871593,0.7158146,0.47279024,0.5124822,0.98527247,0.88449717,0.45048553,-18,13
0.04999241,0.0073464448,0.47999504,0.4832881,0.69281673,0.69518924,0.48249426,0.4833421,0.96583635,0.8677325,0.4613856,-18,13
0.011926234,4.3325126e-05,0.4850566,0.49508938,0.69646007,0.70362586,0.48519883,0.4950894,0.98028827,0.8824487,0.44896823,-18,13
0.007950511,0.0028467495,0.49367768,0.48980343,0.702622,0.69985956,0.4937409,0.48981157,0.9835524,0.88198555,0.4534909,-18,13
0.019613344,-0.05596219,0.48494557,0.4838984,0.6963803,0.69562805,0.48533022,0.48703015,0.9723604,0.8661956,0.47123832,-18,13
-0.012346058,6.3019805e-05,0.49772877,0.5131765,0.70549893,0.7163634,0.49788117,0.51317656,1.0110577,0.89182854,0.46443465,-18,13
0.006265306,0.03825725,0.4508799,0.4969202,0.6714759,0.70492566,0.45091915,0.4983838,0.9493029,0.8597601,0.45838356,-18,13
-0.030788226,-0.021761619,0.49247152,0.5235511,0.70176315,0.7235683,0.49341947,0.52402467,1.017444,0.89181757,0.47128075,-16,13
0.0073016733,0.016863089,0.4739447,0.5034062,0.6884364,0.7095113,0.473998,0.5036906,0.9776886,0.8743099,0.46181247,-16,13
-0.015172651,0.039822724,0.48117676,0.5019103,0.6936691,0.7084563,0.481407,0.50349617,0.9849031,0.87454414,0.46912226,-16,13
0.05435754,-0.017560253,0.4754712,0.5189836,0.6895442,0.72040516,0.47842592,0.5192919,0.99771786,0.8796502,0.47321603,-16,13
-0.016782032,-0.0026467217,0.5060179,0.50348866,0.71134937,0.70956933,0.5062996,0.5034957,1.0097952,0.8891411,0.46821305,-16,13
0.009757206,-0.012436619,0.49086708,0.48815334,0.70061904,0.6986797,0.49096227,0.48830804,0.97927034,0.8834417,0.44587103,-16,13
-0.02335065,0.011167735,0.49363193,0.4767173,0.70258945,0.69044715,0.49417716,0.47684205,0.9710192,0.874856,0.45348224,-16,13
0.015341034,-0.037072398,0.5076922,0.4819454,0.71252525,0.69422287,0.50792754,0.48331976,0.9912473,0.88388664,0.45824853,-16,13
-0.017530572,0.024052244,0.50327384,0.50837266,0.70941794,0.71300256,0.5035812,0.5089512,1.0125324,0.8906588,0.4682513,-16,13
-8.8427216e-05,-0.00040489621,0.4671139,0.5300315,0.6834573,0.72803265,0.4671139,0.5300317,0.9971456,0.8825208,0.46722862,-16,13
0.047370605,0.0009814233,0.49224716,0.5087619,0.7016033,0.71327543,0.49449116,0.50876284,1.0032539,0.89421535,0.45125696,-14,13
-0.047702618,0.005354768,0.52521676,0.4601754,0.7247184,0.6783623,0.5274923,0.46020406,0.98769635,0.88733125,0.44759318,-14,13
-0.021468483,-0.008717032,0.50708187,0.4933102,0.7120968,0.70236045,0.5075427,0.4933862,1.000929,0.8773645,0.48079163,-14,13
-0.0006842837,-0.0050964747,0.48210764,0.5098632,0.6943397,0.7140471,0.48210812,0.5098892,0.99199724,0.8796233,0.4671832,-14,13
-0.0124028325,-0.04001871,0.5446928,0.49156073,0.73803306,0.70111394,0.54484665,0.4931622,1.0380088,0.90261495,0.4725411,-14,13
-0.016705139,-0.023980426,0.512641,0.5120652,0.71598953,0.7155873,0.5129201,0.51264024,1.0255603,0.8927679,0.47804362,-14,13
-0.005028606,0.016911693,0.54971766,0.50499344,0.74142945,0.7106289,0.549743,0.5052795,1.0550225,0.9113022,0.4738678,-14,13
0.02047614,-0.032670278,0.49481577,0.4707752,0.7034314,0.6861306,0.49523503,0.47184253,0.9670776,0.8697869,0.4588553,-12,13
-0.024747726,0.023868762,0.49432158,0.53053075,0.70308006,0.72837543,0.49493402,0.53110045,1.0260346,0.8923306,0.47935435,-12,13
-0.0088695865,-0.002615449,0.50439984,0.52052116,0.7102111,0.72147155,0.50447845,0.520528,1.0250065,0.8972095,0.46906447,-12,13
-0.008779861,-0.005436862,0.46222973,0.5411746,0.6798748,0.7356457,0.46230683,0.54120415,1.003511,0.87795556,0.4823951,-12,13
-0.007411628,0.028912086,0.5004013,0.51076305,0.7073905,0.71467686,0.5004563,0.51159894,1.0120552,0.8889327,0.4710137,-12,13
0.010696812,0.007873777,0.46504477,0.50357735,0.6819419,0.70963186,0.46515918,0.50363934,0.9687985,0.87153494,0.45741168,-12,13
-0.016792066,-0.03748188,0.50043255,0.47969148,0.7074126,0.6925976,0.50071454,0.4810964,0.9818108,0.8754566,0.46409768,-12,13
0.044992674,0.0066556055,0.52875704,0.49072066,0.7271568,0.70051455,0.5307814,0.49076498,1.0215464,0.9000288,0.4598852,-12,13
-0.004543878,-0.0479157,0.5126103,0.49355024,0.7159681,0.70253134,0.512631,0.49584615,1.0084771,0.8902242,0.46473426,-10,13
0.018059228,0.008364897,0.49169952,0.4985582,0.7012129,0.7060865,0.49202567,0.49862814,0.9906539,0.8856146,0.45424736,-10,13
0.00039944844,0.014246054,0.4995916,0.5193473,0.7068179,0.7206575,0.49959177,0.51955026,1.0191419,0.89801,0.46121585,-10,13
-0.0029535107,-0.0122294305,0.45447803,0.4874956,0.6741499,0.69820887,0.45448673,0.4876452,0.94213194,0.86228335,0.4456448,-10,13
-0.004317862,-0.007590425,0.5026295,0.49110278,0.7089637,0.70078725,0.5026482,0.4911604,0.99380857,0.8773329,0.47338724,-8,13
-0.008955639,-0.003906803,0.53812104,0.5317352,0.73356736,0.72920173,0.5382013,0.53175044,1.0699517,0.9216467,0.46959457,-8,13
-0.012338876,-0.01279734,0.49404016,0.52402294,0.7028799,0.7238943,0.49419242,0.5241867,1.0183791,0.89788556,0.46063074,-8,13
-0.0056286957,-0.042698868,0.533288,0.50396395,0.7302657,0.7099042,0.5333197,0.50578713,1.0391068,0.90461177,0.469877,-8,13
0.039009415,-0.034148656,0.50890255,0.4704053,0.7133741,0.685861,0.51042426,0.47157145,0.98199564,0.8741597,0.4667339,-8,13
-0.0017215849,-0.02187496,0.45521367,0.5167999,0.67469525,0.718888,0.45521665,0.51727843,0.9724951,0.86770046,0.46860543,-8,13
0.024189407,0.01860283,0.49121648,0.48766816,0.70086837,0.6983324,0.4918016,0.48801422,0.97981584,0.8752858,0.46226686,-8,13
0.012392107,-0.0058267396,0.51234484,0.5037716,0.7157827,0.7097687,0.5124984,0.5038056,1.016304,0.8943563,0.46522117,-8,13
-0.023536306,0.018791582,0.48008406,0.50201917,0.692881,0.7085331,0.48063803,0.50237226,0.98301035,0.87592655,0.46450296,-6,13
0.009274632,0.04800997,0.48216003,0.50896573,0.6943774,0.71341836,0.482246,0.5112707,0.9935167,0.8851774,0.45823324,-6,13
0.021298727,-0.00834557,0.49976647,0.50188255,0.7069416,0.70843667,0.5002201,0.50195223,1.0021724,0.88074625,0.47587645,-6,13
-0.007830391,-0.017599953,0.5318589,0.5013387,0.7292866,0.70805275,0.5319202,0.5016484,1.0335686,0.90184176,0.469308,-6,13
0.035120465,-0.00036676833,0.50964344,0.4913858,0.7138932,0.7009891,0.5108769,0.4913859,1.0022628,0.8906776,0.4571173,-6,13
-0.027016824,0.031457804,0.5115419,0.4764605,0.7152216,0.6902612,0.51227176,0.47745007,0.98972183,0.87951857,0.46493974,-6,13
